Id,SalePrice
1461,124119.76695086062
1462,172120.6270667389
1463,187702.9354254175
1464,202485.60920514725
1465,196499.6515550781
1466,177515.4166804459
1467,168803.42738688365
1468,169241.48427770473
1469,189104.2085021492
1470,117588.25455491059
1471,200043.17972590588
1472,107344.34596976638
1473,101815.95213050395
1474,148271.56477374956
1475,112234.9323670473
1476,363586.20118941925
1477,249638.2271979861
1478,301867.6935061887
1479,293641.18962660246
1480,473093.98160564154
1481,325072.2573697809
1482,208955.58956710622
1483,171805.08607847802
1484,171528.4501990918
1485,193403.54990117438
1486,197527.248216277
1487,331372.89611895755
1488,236207.57988022268
1489,196639.23335984536
1490,258473.01948874816
1491,204536.10960380547
1492,95240.60711311735
1493,182188.32662536018
1494,298784.4209814165
1495,292023.3682076633
1496,252384.44547279552
1497,174557.3239287492
1498,176229.45492391847
1499,168173.09262163937
1500,163245.7869841084
1501,206195.3721575942
1502,161671.66256523877
1503,301396.32745024003
1504,244311.45647939108
1505,219915.21072172
1506,214123.0324096419
1507,275282.01712401025
1508,217364.59637021646
1509,162524.24284012057
1510,146118.97581916116
1511,154604.8809758816
1512,177957.38781647943
1513,149124.64510479756
1514,178937.72018619627
1515,210693.7898784969
1516,151219.9245901294
1517,178128.1338942498
1518,128737.83265924267
1519,225441.4065846
1520,124742.19452093169
1521,134568.65840699524
1522,193511.7439317219
1523,107720.65843361802
1524,129123.01521576941
1525,121825.22075711004
1526,115177.55321866274
1527,108352.51004961506
1528,132043.9722258877
1529,147642.88869614713
1530,185893.62922756933
1531,149563.29145061597
1532,103193.37797464803
1533,152494.91359166056
1534,124022.43660637736
1535,161378.61997573264
1536,110354.53745817393
1537,77856.89260280691
1538,165915.02803623118
1539,222313.09999025054
1540,123394.84135385789
1541,158085.62801071443
1542,138078.4242635332
1543,191937.4948480744
1544,90271.25964542851
1545,115890.7135427203
1546,148877.31956631504
1547,148625.65369283967
1548,141506.52234617434
1549,122818.9349684529
1550,140352.70998523198
1551,117489.98298570327
1552,166571.48762030713
1553,166948.25734799914
1554,113256.23074965924
1555,177591.20890682004
1556,98728.6458709091
1557,109558.90644586831
1558,107879.02866545878
1559,105541.46418734454
1560,138639.2943761032
1561,148066.6863816958
1562,130360.65485324897
1563,130486.57487505116
1564,178902.97255093418
1565,159706.05675785057
1566,238300.03487452865
1567,74115.5831525866
1568,244232.26372138783
1569,145182.7699682191
1570,150063.9694966115
1571,106316.44129892625
1572,149381.25869652256
1573,256850.5052344054
1574,138693.79663853906
1575,251109.87943216413
1576,266845.45514628105
1577,182479.76070845872
1578,151016.35421184078
1579,146183.95082045905
1580,194635.93800822273
1581,173015.3914023619
1582,128138.07436026447
1583,330702.4823060576
1584,236292.46772119962
1585,144191.56823308393
1586,72009.86721255817
1587,105410.56932712533
1588,171899.32902883738
1589,106495.38381712325
1590,129151.41189470142
1591,102663.9655175358
1592,120752.20450140536
1593,134351.5866229292
1594,181672.9590584468
1595,124448.66253710724
1596,230613.6981316544
1597,186611.81808367185
1598,189859.4663829431
1599,191286.8410040997
1600,185178.6405142583
1601,71513.12478259765
1602,133381.9658976551
1603,93112.45067936555
1604,275857.3179577701
1605,259521.22907257266
1606,158867.92913614213
1607,201677.10414181277
1608,224963.04399188794
1609,188224.73471078463
1610,157268.48034203053
1611,129539.67203209922
1612,177258.2113929838
1613,169147.84435768425
1614,143215.92441519164
1615,102019.67195873335
1616,77552.94419284537
1617,98436.18221002258
1618,122249.31841872819
1619,149321.8327488862
1620,188273.59425276518
1621,140530.99190329015
1622,151463.68261696398
1623,293070.9857937582
1624,214730.28423217498
1625,115286.39081472531
1626,162840.67415838502
1627,191084.49191281572
1628,298441.9345393125
1629,178370.39875259064
1630,340185.5237356052
1631,212820.90704895929
1632,224058.2079707291
1633,175530.7657191325
1634,192514.9405687619
1635,180218.50848357007
1636,145442.76914944872
1637,215115.10141580924
1638,199470.40468885377
1639,184457.5118872244
1640,263779.08503250405
1641,180272.17259620875
1642,244108.9621463623
1643,223213.61992923357
1644,229675.0416608788
1645,232909.48605281115
1646,163931.36007918045
1647,153102.3349815365
1648,134847.32980388403
1649,144292.44772138633
1650,108746.30223674513
1651,121883.03302115947
1652,108670.20195785165
1653,106256.78056919575
1654,141749.12526583672
1655,133568.6892569214
1656,143637.4459466245
1657,148459.8121134881
1658,151941.489182055
1659,115528.12505075522
1660,163889.67554886453
1661,437940.9440198112
1662,377074.86265827157
1663,379301.32954824716
1664,409855.2744451314
1665,316220.10902325064
1666,338401.73824181594
1667,359215.61998809315
1668,336930.18064454384
1669,305413.83832645044
1670,341433.8689010944
1671,270001.17716129683
1672,412087.3777166195
1673,317365.1235039495
1674,251608.26248159632
1675,192334.96625319496
1676,201355.77858545817
1677,214322.00831372105
1678,442835.05876545794
1679,393591.81974710524
1680,324631.7449591998
1681,252230.55196631327
1682,310392.5988443047
1683,178976.45118765347
1684,182024.04566560686
1685,180710.4198852107
1686,174034.9578603711
1687,173274.7131045144
1688,190169.11320665106
1689,203591.2622643113
1690,208012.089934906
1691,194670.09175011888
1692,273030.00903085247
1693,175127.74309358
1694,187150.3468890451
1695,158707.49027841724
1696,279045.702395007
1697,165179.29194102064
1698,355427.4841976464
1699,338902.58066180535
1700,243633.68696409278
1701,267513.3893825337
1702,241065.5033974219
1703,239644.39035680704
1704,296005.5110724997
1705,243201.93687446602
1706,390973.34202052467
1707,205813.56861695834
1708,194191.72180898115
1709,269745.19426669925
1710,222454.4275326971
1711,278585.22594970465
1712,258623.07736871392
1713,290041.1511054728
1714,216701.7638958469
1715,209651.73968887515
1716,188139.00288531557
1717,179114.1841904819
1718,141375.0297732409
1719,219900.09010229819
1720,255056.18865996972
1721,165775.50889696367
1722,127370.59697111323
1723,157461.7372212056
1724,214847.1132293027
1725,257618.021594299
1726,197051.32453575917
1727,155404.04058084078
1728,168408.96579859778
1729,172497.4863879606
1730,160362.5043792408
1731,121260.59064429626
1732,125556.23497203179
1733,114516.60016612709
1734,127753.48037410155
1735,120855.99361216277
1736,103538.40730662644
1737,339212.5823061317
