Id,SalePrice
1461,122918.4197663567
1462,163175.21128315898
1463,191005.35725366976
1464,193030.18431558833
1465,169485.3635304505
1466,165402.80011853296
1467,182164.24362108018
1468,160844.86038995814
1469,164266.92999801692
1470,131244.1451431769
1471,189256.94515087781
1472,92475.14302872727
1473,98102.48542548204
1474,127452.1360580069
1475,108666.80608822545
1476,355256.14587164344
1477,256387.62999572465
1478,266626.89618031867
1479,275356.5346627459
1480,450923.47002672777
1481,327751.1407745341
1482,194598.29320735764
1483,174242.1356478422
1484,158299.9104982987
1485,176801.38244556356
1486,186692.46189251728
1487,317702.61753024627
1488,212648.4587679794
1489,201503.2761469162
1490,242392.26817255095
1491,186497.95180124976
1492,93038.72460948536
1493,171362.14889730234
1494,256311.70822126605
1495,265810.89074716624
1496,247450.51530147996
1497,166741.34459491167
1498,153838.48828274757
1499,147559.28977251146
1500,147294.846507953
1501,178256.27621869324
1502,136078.7742842422
1503,268401.6360062165
1504,234572.4663235955
1505,217985.7837769715
1506,186072.86050893366
1507,240655.87167564686
1508,191280.66936755087
1509,151393.20553132752
1510,149775.55073012505
1511,160757.03446656466
1512,186346.70664149383
1513,136125.4680859358
1514,163436.89239127515
1515,203237.12664145837
1516,142682.55977789406
1517,162060.26164618507
1518,121528.68756269105
1519,235450.60948481737
1520,139408.74610232888
1521,147006.51940930588
1522,171867.61182622705
1523,109664.69936612574
1524,127723.3060816233
1525,130140.22336490592
1526,113052.91001386847
1527,100856.00092940824
1528,125766.72257395135
1529,147107.70394311892
1530,182770.23246517824
1531,107041.29447264504
1532,83337.76687354641
1533,150456.27026158664
1534,121624.55659403885
1535,159395.9797853171
1536,104380.05982032046
1537,62672.6681252243
1538,161443.97216373403
1539,194785.32122974098
1540,97449.96295486251
1541,146033.79421780165
1542,149578.14180958737
1543,203649.99087928236
1544,75137.21684934385
1545,118054.124900355
1546,135505.69318463467
1547,137148.02359526977
1548,140554.68571166182
1549,113270.59302776726
1550,121177.80694903666
1551,108389.85991194565
1552,138349.79104711814
1553,142350.529987921
1554,118558.72484616842
1555,169853.4440386044
1556,85514.17264668085
1557,101190.04179766448
1558,107933.26585680293
1559,92025.2385225799
1560,119941.9041204569
1561,138204.9522041385
1562,127630.7298311987
1563,124360.0634290427
1564,159971.94319038745
1565,138947.59133038856
1566,235456.35131797148
1567,78041.28490853868
1568,225374.70446059713
1569,135908.0055491249
1570,141318.52825549105
1571,111237.34179893741
1572,149742.01370775467
1573,245883.8428538111
1574,121761.96215196373
1575,241223.2439638907
1576,264352.84856464714
1577,184486.15362827107
1578,140205.69037405774
1579,152125.69072457543
1580,187624.0847404031
1581,153543.92299335077
1582,135701.80738489423
1583,287195.50045846915
1584,209837.34202419966
1585,142855.1276722732
1586,78314.8887106548
1587,108070.72167236311
1588,169927.09807306807
1589,100033.36513844738
1590,130069.66458697245
1591,93646.157483018
1592,110046.568163638
1593,120163.27389111323
1594,130864.14579742495
1595,104504.04153776355
1596,224870.57326802844
1597,185438.87219707528
1598,198807.68187985523
1599,174818.74221350672
1600,151232.25839409186
1601,71612.55135500617
1602,118599.48090342805
1603,84915.34932306828
1604,259591.65913507435
1605,242292.9823299013
1606,148623.33156325156
1607,162918.1159857912
1608,206410.5365722333
1609,175889.8167203199
1610,162087.45453281514
1611,133032.43261526432
1612,174032.90432735113
1613,149629.36061093863
1614,121841.49899600213
1615,85519.78144229436
1616,70138.04157943139
1617,88572.7857729625
1618,122879.26104352623
1619,149977.39264696836
1620,162995.74710978987
1621,130962.66148854699
1622,130355.8881393359
1623,277483.8816053835
1624,210438.22224355675
1625,115557.09565405361
1626,143931.60426921118
1627,190189.3663971983
1628,270848.6283530276
1629,173645.71891669836
1630,336037.97747909976
1631,200938.04801702965
1632,215577.41385702416
1633,159122.33583289664
1634,182975.43051163573
1635,171435.45836450625
1636,135992.25679416116
1637,200053.68787953118
1638,173160.44386834744
1639,168492.22263685707
1640,237782.39612553176
1641,168852.7693148665
1642,245764.14660641598
1643,218707.5994646959
1644,225200.68378053233
1645,203014.2994312076
1646,150209.28303950885
1647,143931.3020916516
1648,126452.47403634107
1649,136685.77834982658
1650,107314.57959560351
1651,114789.45861742273
1652,97648.24959986005
1653,102031.72943438822
1654,126057.6370631149
1655,124067.78434268525
1656,126932.11474609002
1657,136352.30239127856
1658,125740.91209028382
1659,113526.35488721961
1660,154265.82127515273
1661,386234.92190660536
1662,397119.94854735816
1663,372446.53413372487
1664,373607.31238567317
1665,297738.29210265493
1666,310973.29389254004
1667,351513.5263110469
1668,338099.9892540439
1669,283011.2198015014
1670,339805.56205378706
1671,255305.48005986493
1672,397823.06819265895
1673,268479.72268346883
1674,245616.61884169374
1675,179311.67733983602
1676,189892.12041994743
1677,205222.88561431412
1678,408240.6981924786
1679,379778.0810751207
1680,336427.51614459977
1681,225202.679000027
1682,293576.7620676067
1683,173856.87768968474
1684,164013.11712590978
1685,161770.00048116688
1686,153925.9714448657
1687,156887.32638788316
1688,181723.31085975654
1689,192826.62317460869
1690,188657.25420591608
1691,172656.23783106823
1692,243306.96682043187
1693,167632.9844230516
1694,184963.4116807431
1695,162494.7630745992
1696,266909.3959759837
1697,168484.39592249412
1698,332632.2014082824
1699,302447.4798556636
1700,253618.96988441795
1701,247975.65205231588
1702,231708.17821714655
1703,214393.32793888915
1704,282200.4296797146
1705,216245.89451773278
1706,352116.9611676559
1707,202160.81092638336
1708,199507.58626414044
1709,258688.957089182
1710,207112.36973061366
1711,253871.91639966285
1712,257849.01030848874
1713,271762.5983308931
1714,226462.16936344
1715,207891.53105675988
1716,178466.32052327693
1717,167935.0101636271
1718,120725.87808012497
1719,224597.0481354287
1720,238742.68817827338
1721,151896.45854928996
1722,108761.70961190062
1723,149604.0354430885
1724,185555.58463723492
1725,243671.00113697816
1726,183716.67300426867
1727,143166.84665924823
1728,158267.3290223847
1729,172042.5779179982
1730,142978.34002433904
1731,118293.77426230349
1732,126705.11366202775
1733,120966.69391086185
1734,125409.08435173985
1735,121834.3142036167
1736,115413.5370541513
1737,276337.39281508233
1738,230112.08747123554
1739,251524.0764731369
1740,212784.54145245766
1741,183669.67085055588
1742,166521.36323204404
1743,164819.99069143087
1744,302989.81536444183
1745,208176.34181443695
1746,172928.57716671703
1747,208076.70609174296
1748,219976.39383851876
1749,141930.06919813016
1750,132031.56470459746
1751,215412.68873175094
1752,125199.88482945226
1753,152088.17800737824
1754,186528.0693663489
1755,174501.2850456466
1756,136679.1891016052
1757,120572.61020408012
1758,150789.76818267908
1759,153810.40758084785
1760,156594.7763800281
1761,147349.99452881375
1762,181655.6844055024
1763,149979.15989269782
1764,123239.10909353383
1765,183740.53950897278
1766,184002.8253085753
1767,209130.57485694438
1768,146514.42360732332
1769,158607.8082928611
1770,152409.6774453004
1771,117880.966032058
1772,127931.8362609744
1773,131640.84737300314
1774,131665.75930260867
1775,137322.33426291868
1776,124782.4484716882
1777,109887.25104234181
1778,147581.77061495325
1779,107671.87815577211
1780,163394.2321453374
1781,120468.51918207202
1782,84199.84325502487
1783,137217.55828993348
1784,112010.48314420693
1785,118661.90486750472
1786,131635.70273260353
1787,150377.45349433273
1788,63122.40371040627
1789,90910.86468692124
1790,74106.75576715218
1791,179299.8827850679
1792,158664.12532012537
1793,118728.17242135853
1794,146928.16683334298
1795,135551.61920158286
1796,129245.9033523621
1797,110296.73001284571
1798,126829.90963934734
1799,105546.42858813563
1800,128731.7322612917
1801,119630.54965440277
1802,105121.14935360057
1803,144217.3425681307
1804,142481.73256702814
1805,135936.91843531653
1806,115453.78027211176
1807,116530.10453757597
1808,117502.35346518084
1809,116946.8426725301
1810,144537.6131596896
1811,82086.68569883192
1812,90754.71683779731
1813,135195.3914179369
1814,98062.0268968218
1815,52497.14131978853
1816,98111.00846746936
1817,109197.13322441839
1818,164647.11137132905
1819,122267.46140231518
1820,42482.73145444784
1821,103097.77122604614
1822,135336.79309788486
