Id,SalePrice
1461,122376.24302896272
1462,163642.32489149662
1463,191098.56920778324
1464,192830.03385689144
1465,169855.3408262897
1466,164891.38679237824
1467,181856.2786731125
1468,160550.74972391062
1469,164030.0158838439
1470,131192.46899947856
1471,188969.72922145668
1472,92090.5354556932
1473,97914.96508204186
1474,127124.0765673355
1475,108123.28801020622
1476,356581.55277372827
1477,256903.41419278918
1478,267190.18116656394
1479,275570.7609231703
1480,453492.9300374173
1481,328090.74889688817
1482,194542.1714463619
1483,174177.24248909706
1484,157933.19428432142
1485,176794.70898080282
1486,186413.86240170544
1487,318399.67743498017
1488,213142.29274537912
1489,201455.41908621727
1490,242471.61551482044
1491,186450.7071777198
1492,92947.65694209037
1493,171465.0608719133
1494,256767.43252751345
1495,266109.07728684344
1496,247308.86595389614
1497,166782.07604658362
1498,154046.19669324227
1499,147597.7556888023
1500,147145.9993211529
1501,179080.67589734774
1502,135950.643697858
1503,270903.2277684198
1504,235128.0072154183
1505,217884.84178307408
1506,186145.48687611092
1507,241005.36195948426
1508,191268.55804949888
1509,151073.9231121689
1510,149593.14054454846
1511,160999.90111745967
1512,186563.06545516613
1513,135866.71575165782
1514,164743.6120716042
1515,203624.90135447704
1516,142740.72679019792
1517,162139.6521440751
1518,121453.3028518304
1519,235628.4872306284
1520,139317.38416277315
1521,146949.4990091256
1522,171609.9594730488
1523,109354.48626517518
1524,127481.0698589783
1525,130224.80909291429
1526,112916.70251074166
1527,100526.96656849455
1528,125679.39838888176
1529,146970.59922038726
1530,183078.57951063523
1531,107117.04311570417
1532,82614.2378528258
1533,150642.6535284646
1534,121330.3533948359
1535,159638.7958135919
1536,104176.59753858446
1537,62041.84502176159
1538,161667.7435923002
1539,195440.9414404931
1540,97728.63154680788
1541,145850.24909725887
1542,149903.51404505075
1543,203311.95239361026
1544,74801.5551279548
1545,117866.88111779597
1546,135540.02863747213
1547,137164.30983066736
1548,140617.90297033548
1549,113137.10972990943
1550,120541.53553271809
1551,108376.31662633046
1552,137689.11047182133
1553,142680.90197881623
1554,117972.85118486537
1555,169825.1305570889
1556,84644.20561109291
1557,101873.58939445113
1558,108023.32596192701
1559,91835.46444113163
1560,119565.40744214972
1561,139027.79978411077
1562,127560.84347421356
1563,124333.78516326194
1564,160356.7307324519
1565,138621.23069126674
1566,235740.20206857892
1567,77856.27446085088
1568,225216.94002895392
1569,135402.51598328215
1570,140860.0853745382
1571,110353.4766063765
1572,149808.27391554893
1573,246758.00581547144
1574,121630.83214623397
1575,241850.95958961596
1576,264775.0289756718
1577,184196.00914411503
1578,140247.6925513847
1579,152403.49300227317
1580,187458.88722547793
1581,153867.39659316288
1582,135425.11171364723
1583,287713.3219518406
1584,209626.9072042136
1585,142615.76934222638
1586,78279.60696049442
1587,108218.87632702262
1588,170128.19830867343
1589,99544.83566033114
1590,129849.7981197741
1591,93456.08179767847
1592,109914.97737532166
1593,120291.65775505749
1594,133017.60137881522
1595,104507.42285012123
1596,224587.50077641057
1597,185913.02630602
1598,198921.3281847042
1599,175135.89681406488
1600,151455.85333225093
1601,70753.03002992364
1602,118734.80591797878
1603,84321.36721658161
1604,260128.30285537045
1605,241968.65928415375
1606,148290.99816384137
1607,163816.48363848063
1608,206540.413561808
1609,176182.77466578493
1610,161988.02786348472
1611,132394.72374330327
1612,173836.47314430305
1613,149367.14840026444
1614,121963.53564308866
1615,84941.15502938646
1616,69376.95110080237
1617,88508.90377706793
1618,122561.06444593037
1619,149782.19591471297
1620,163446.02495515248
1621,130590.06574577118
1622,130261.06922141854
1623,278053.9437583423
1624,210565.2645896207
1625,115410.33076753757
1626,143275.09019959028
1627,190169.61771710313
1628,270597.251322647
1629,173261.91614724896
1630,336533.8606987136
1631,201173.81523505718
1632,215754.19851007688
1633,158754.02852397965
1634,182688.42598594277
1635,171099.09176884714
1636,135505.4048309461
1637,199590.56858564052
1638,172593.22016475417
1639,168309.19065338408
1640,237622.45103650543
1641,168768.93070501814
1642,245639.42586373273
1643,218822.58025693713
1644,225107.94490242947
1645,203882.9337822066
1646,150071.76724329716
1647,143589.3860302802
1648,126155.94696254807
1649,136347.9961974343
1650,106941.53639995276
1651,114519.63031113894
1652,97364.16426445179
1653,101711.81346281835
1654,125767.62270050116
1655,123319.81795574763
1656,126486.50949906402
1657,136247.2631358496
1658,125442.18379375276
1659,113285.0699474371
1660,153886.73525386074
1661,387651.2106760471
1662,398194.7412954183
1663,373659.91265210416
1664,374991.49436112435
1665,298881.737914957
1666,312153.3485799195
1667,352722.5152674038
1668,339178.28936626983
1669,283639.11881065293
1670,340996.0955472594
1671,255734.1561690474
1672,398962.1283437404
1673,268285.6439750599
1674,245594.27057757793
1675,179316.9843030646
1676,189866.40273314767
1677,205127.33054411117
1678,409965.9092197259
1679,380353.65019731125
1680,337058.74209012685
1681,226103.31414442338
1682,294303.8835253301
1683,173559.45488292625
1684,163799.14967401017
1685,161595.95646694402
1686,153823.79159510156
1687,156524.33969074787
1688,181265.56109367992
1689,192610.41077364175
1690,188488.0108440181
1691,172570.5285708598
1692,242886.64501412012
1693,167077.88506493004
1694,184607.73214143637
1695,162025.43163952904
1696,266899.38265439926
1697,168241.9596809124
1698,333379.40705916437
1699,303650.9790974857
1700,253625.88124944444
1701,248113.3360255768
1702,231925.96856483544
1703,214625.85344286737
1704,282756.6119317724
1705,216427.11587801468
1706,352670.9678626711
1707,202340.7242440771
1708,199180.9779192904
1709,259634.022767342
1710,206423.494228738
1711,253895.66604157496
1712,258368.59739346124
1713,271963.1384736383
1714,226395.98147018172
1715,207755.37793584986
1716,178370.0223109471
1717,167906.15471152202
1718,120842.9945844769
1719,224437.01729176854
1720,239133.94415165
1721,151468.3098930044
1722,108528.33354716052
1723,149300.34650552383
1724,186301.84301714128
1725,243394.18083610816
1726,183212.3525084947
1727,142396.04959303525
1728,157766.3549189115
1729,172177.1649270663
1730,143043.49406439095
1731,118199.74182998737
1732,126732.80191394019
1733,120992.6570761085
1734,125383.54456399061
1735,121601.46239978558
1736,115066.32737133616
1737,278510.4087625534
1738,230465.39108602342
1739,253039.29492513288
1740,213333.31737389835
1741,184229.78203441884
1742,166445.0278175121
1743,164552.38769182406
1744,305042.7647491576
1745,208681.030791839
1746,172982.2554089613
1747,207899.29328000156
1748,219887.1104450046
1749,141015.17473395175
1750,132117.12792830422
1751,215489.5516741363
1752,125012.84256570927
1753,152191.8958892916
1754,186031.54657311272
1755,174558.60287393362
